reportid,age,race,type,charge,year,sex
130611062,23,White,Misdemeanor,Distribution/Selling/Transporting,2013,Male
101225485,18,Black,Misdemeanor,Possession,2010,Male
101225559,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101225606,22,Black,Misdemeanor,Possession,2010,Male
101225828,32,Black,Misdemeanor,Possession,2010,Female
101225950,30,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101226347,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101226407,18,Black,Misdemeanor,Possession,2010,Male
101226725,22,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101226854,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101226997,44,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101227025,63,Black,Misdemeanor,Possession,2010,Male
101227158,20,Black,Misdemeanor,Possession,2010,Male
101227392,23,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101227603,24,Black,Misdemeanor,Possession,2010,Male
101228098,42,Black,Misdemeanor,Possession,2010,Male
130612194,19,Hispanic/Latino,Misdemeanor,Possession,2013,Female
101228437,26,Black,Misdemeanor,Possession,2010,Female
101228763,24,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101228765,24,Black,Misdemeanor,Possession,2010,Male
101229224,49,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101229493,41,Black,Misdemeanor,Possession,2010,Male
130612863,39,White,Misdemeanor,Possession,2013,Female
171419570,31,White,Infraction,Public consumption,2017,Male
101230225,23,Black,Misdemeanor,Possession,2010,Male
101230324,28,White,Misdemeanor,Possession,2010,Female
101230502,30,Black,Misdemeanor,Possession,2010,Female
130613016,46,Black,Misdemeanor,Distribution/Selling/Transporting,2013,Male
101230551,44,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130613640,22,White,Misdemeanor,Possession,2013,Male
130613642,21,Black,Misdemeanor,Possession,2013,Male
101230840,45,Black,Misdemeanor,Possession,2010,Male
101231066,19,Black,Misdemeanor,Possession,2010,Male
101300553,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101300565,22,Black,Misdemeanor,Possession,2010,Male
101300699,20,Black,Misdemeanor,Possession,2010,Male
101300701,20,Black,Misdemeanor,Possession,2010,Male
101300723,18,Black,Misdemeanor,Possession,2010,Female
101300725,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101300740,18,Hispanic/Latino,Misdemeanor,Possession,2010,Female
101300743,22,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101300773,21,Black,Misdemeanor,Possession,2010,Male
101300775,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101300790,39,Black,Misdemeanor,Possession,2010,Female
101300908,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130614960,34,White,Misdemeanor,Distribution/Selling/Transporting,2013,Male
101304182,27,Black,Misdemeanor,Possession,2010,Male
101304250,26,Black,Misdemeanor,Possession,2010,Male
101304274,21,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101304417,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101304422,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101304497,36,Black,Misdemeanor,Possession,2010,Male
101304626,25,Black,Misdemeanor,Possession,2010,Male
101305173,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130616113,20,Black,Misdemeanor,Possession,2013,Female
130616287,34,Black,Misdemeanor,Possession,2013,Male
101305237,21,White,Misdemeanor,Possession,2010,Male
101305248,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101305547,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130616536,23,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101305807,22,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101305910,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101305957,52,Black,Misdemeanor,Possession,2010,Male
101306205,26,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130616900,41,Black,Misdemeanor,Possession,2013,Male
101306544,21,Black,Misdemeanor,Possession,2010,Male
130616943,26,White,Misdemeanor,Possession,2013,Male
101306758,25,Black,Misdemeanor,Possession,2010,Male
101306763,53,Black,Misdemeanor,Possession,2010,Male
101306884,22,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130617218,27,White,Misdemeanor,Distribution/Selling/Transporting,2013,Male
130617219,22,Black,Misdemeanor,Possession,2013,Female
130617220,22,Hispanic/Latino,Misdemeanor,Possession,2013,Female
101307468,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130617276,24,Black,Misdemeanor,Distribution/Selling/Transporting,2013,Male
101307676,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130617278,30,Black,Misdemeanor,Possession,2013,Male
130617279,24,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101307678,19,Black,Misdemeanor,Possession,2010,Male
101307913,23,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101308121,28,White,Misdemeanor,Possession,2010,Male
101308165,18,Black,Misdemeanor,Possession,2010,Male
101308217,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101308219,44,Black,Misdemeanor,Possession,2010,Male
101308313,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101308596,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101308609,50,Black,Misdemeanor,Possession,2010,Male
101308717,29,Black,Misdemeanor,Possession,2010,Male
101308795,22,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101309058,45,Black,Misdemeanor,Possession,2010,Male
101309324,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101309406,26,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101309529,31,Black,Misdemeanor,Possession,2010,Male
101309819,21,Hispanic/Latino,Misdemeanor,Possession,2010,Male
100113163,57,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101309861,25,Black,Misdemeanor,Possession,2010,Male
101310421,43,Black,Misdemeanor,Possession,2010,Female
101310425,22,Black,Misdemeanor,Possession,2010,Male
101310767,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101311046,47,Black,Misdemeanor,Possession,2010,Male
101311365,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130619008,40,Black,Misdemeanor,Possession,2013,Male
101311379,22,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101311381,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101311896,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101311941,32,Black,Misdemeanor,Possession,2010,Male
101312306,18,Black,Misdemeanor,Possession,2010,Male
101312375,45,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101312510,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101312647,29,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101312766,36,Black,Misdemeanor,Possession,2010,Female
101312776,30,Black,Misdemeanor,Possession,2010,Female
101312837,21,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130620008,23,White,Misdemeanor,Possession,2013,Male
130620009,19,Black,Misdemeanor,Possession,2013,Male
130620010,22,Black,Misdemeanor,Possession,2013,Male
130620011,29,Black,Misdemeanor,Possession,2013,Male
130620012,37,Black,Misdemeanor,Possession,2013,Male
101313357,21,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101313423,41,Black,Misdemeanor,Possession,2010,Male
101313607,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130620204,57,White,Misdemeanor,Possession,2013,Male
101313707,49,Black,Misdemeanor,Possession,2010,Male
101314036,23,Black,Misdemeanor,Possession,2010,Male
101314101,35,Black,Misdemeanor,Possession,2010,Male
101314425,54,Black,Misdemeanor,Possession,2010,Male
101314536,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101314543,47,Black,Misdemeanor,Possession,2010,Female
101314553,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101314607,25,Black,Misdemeanor,Possession,2010,Male
101314737,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130621242,58,White,Misdemeanor,Possession,2013,Male
130621313,39,Black,Misdemeanor,Distribution/Selling/Transporting,2013,Female
130621318,23,Hispanic/Latino,Misdemeanor,Distribution/Selling/Transporting,2013,Male
130621327,31,Black,Misdemeanor,Possession,2013,Male
130621328,29,Black,Misdemeanor,Possession,2013,Male
130621329,19,Black,Misdemeanor,Possession,2013,Male
130621343,46,Black,Misdemeanor,Possession,2013,Male
101314738,21,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101314879,23,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130621515,25,Black,Misdemeanor,Possession,2013,Male
101314907,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130622102,18,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101315069,23,Black,Misdemeanor,Possession,2010,Male
101315113,37,Black,Misdemeanor,Possession,2010,Male
101315415,25,Black,Misdemeanor,Possession,2010,Male
101315444,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130622724,27,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101315566,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101315568,55,Black,Misdemeanor,Possession,2010,Male
101315707,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101316150,53,Black,Misdemeanor,Possession,2010,Male
101316672,26,Black,Misdemeanor,Possession,2010,Male
101316754,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101317001,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101317347,30,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101317438,21,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101317441,49,White,Misdemeanor,Possession,2010,Male
101317514,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101317678,23,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101317743,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130623965,20,Black,Misdemeanor,Possession,2013,Male
130623967,32,Black,Misdemeanor,Possession,2013,Male
181014906,46,Black,Misdemeanor,Possession,2018,Female
130624181,20,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101318181,28,Black,Misdemeanor,Possession,2010,Male
101318209,23,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101318525,40,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130625230,44,Black,Misdemeanor,Distribution/Selling/Transporting,2013,Male
130625231,30,Black,Misdemeanor,Possession,2013,Female
130625239,26,White,Misdemeanor,Possession,2013,Male
101318722,63,Black,Misdemeanor,Possession,2010,Female
130625692,42,Black,Misdemeanor,Possession,2013,Male
130625693,35,Black,Misdemeanor,Distribution/Selling/Transporting,2013,Male
130625695,38,Black,Misdemeanor,Distribution/Selling/Transporting,2013,Male
130625759,23,White,Misdemeanor,Possession,2013,Male
101318744,24,Black,Misdemeanor,Possession,2010,Male
101318974,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101319184,61,Black,Misdemeanor,Possession,2010,Male
101319238,29,Black,Misdemeanor,Possession,2010,Male
101319598,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101320089,23,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101320123,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101320194,19,Black,Misdemeanor,Possession,2010,Male
101320198,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101320283,41,Black,Misdemeanor,Possession,2010,Male
130626414,26,Black,Misdemeanor,Distribution/Selling/Transporting,2013,Male
101320533,25,Black,Misdemeanor,Possession,2010,Male
101320534,25,Black,Misdemeanor,Possession,2010,Female
101320590,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101320972,22,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130626826,21,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101320997,21,Black,Misdemeanor,Possession,2010,Male
101320999,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130627221,20,Black,Misdemeanor,Possession,2013,Male
101321052,23,Black,Misdemeanor,Possession,2010,Male
101321131,19,Black,Misdemeanor,Possession,2010,Female
130700506,19,Hispanic/Latino,Misdemeanor,Possession,2013,Male
130700702,23,Hispanic/Latino,Misdemeanor,Possession,2013,Male
130700720,23,Black,Misdemeanor,Possession,2013,Male
130700750,30,Hispanic/Latino,Misdemeanor,Possession,2013,Male
130700781,20,Black,Misdemeanor,Possession,2013,Male
101321135,34,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101321141,19,Black,Misdemeanor,Possession,2010,Male
130704214,21,Asian or Pacific Islander,Misdemeanor,Possession,2013,Male
101321197,39,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130704813,22,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101321206,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101321639,36,Black,Misdemeanor,Possession,2010,Female
101322118,24,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101322166,23,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101322168,22,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101322548,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101322550,19,Black,Misdemeanor,Possession,2010,Male
101322626,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101322687,20,Black,Misdemeanor,Possession,2010,Male
101323066,25,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101323276,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130706424,19,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101324427,25,White,Misdemeanor,Possession,2010,Male
130706482,29,Black,Misdemeanor,Possession,2013,Male
130706695,23,Hispanic/Latino,Misdemeanor,Possession,2013,Male
130706759,45,Black,Misdemeanor,Possession,2013,Male
130706761,51,Black,Misdemeanor,Possession,2013,Female
101325300,22,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101325855,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101325897,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130708085,19,Black,Misdemeanor,Possession,2013,Male
101326357,23,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101326376,33,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101326596,26,Black,Misdemeanor,Possession,2010,Male
101326603,25,Asian or Pacific Islander,Misdemeanor,Possession,2010,Female
130708777,23,Hispanic/Latino,Misdemeanor,Possession,2013,Female
130708947,19,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101326674,33,Black,Misdemeanor,Possession,2010,Male
130709049,27,White,Misdemeanor,Possession,2013,Male
101326675,27,White,Misdemeanor,Possession,2010,Male
101326693,37,Black,Misdemeanor,Possession,2010,Male
101326993,22,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130709353,20,Hispanic/Latino,Misdemeanor,Possession,2013,Female
101326999,51,Black,Misdemeanor,Possession,2010,Male
101400508,35,Black,Misdemeanor,Possession,2010,Female
130709844,41,White,Misdemeanor,Possession,2013,Male
130710277,19,Other,Misdemeanor,Possession,2013,Male
101400518,27,Black,Misdemeanor,Possession,2010,Male
101400550,34,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130710537,24,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101400557,20,White,Misdemeanor,Possession,2010,Male
101400565,27,White,Misdemeanor,Possession,2010,Male
101400589,36,Hispanic/Latino,Misdemeanor,Possession,2010,Female
101400615,50,White,Misdemeanor,Possession,2010,Male
101400622,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101400682,18,White,Misdemeanor,Possession,2010,Male
130711446,39,White,Misdemeanor,Possession,2013,Male
101400696,26,Black,Misdemeanor,Possession,2010,Female
130712081,29,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101400703,27,White,Misdemeanor,Possession,2010,Male
130712418,24,Black,Misdemeanor,Possession,2013,Male
101400739,53,White,Misdemeanor,Possession,2010,Male
130712419,23,Black,Misdemeanor,Possession,2013,Male
101400748,39,White,Misdemeanor,Possession,2010,Male
130712912,18,Hispanic/Latino,Misdemeanor,Possession,2013,Male
130712913,20,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101400773,29,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101400777,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101400832,30,Black,Misdemeanor,Possession,2010,Male
101400835,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130713229,53,Black,Misdemeanor,Possession,2013,Male
101400892,42,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130714146,41,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101400909,23,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101400970,30,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130714360,39,White,Misdemeanor,Possession,2013,Male
130714363,29,White,Misdemeanor,Possession,2013,Male
130714366,22,Black,Misdemeanor,Possession,2013,Male
130714520,36,Black,Misdemeanor,Possession,2013,Male
101401003,31,Black,Misdemeanor,Possession,2010,Male
130715009,33,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101401087,39,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130716752,26,Black,Misdemeanor,Possession,2013,Male
101401121,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101401133,30,Other,Misdemeanor,Possession,2010,Male
101401136,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101401165,30,Other,Misdemeanor,Possession,2010,Male
130801090,28,Hispanic/Latino,Misdemeanor,Possession,2013,Male
130801326,31,Black,Misdemeanor,Possession,2013,Male
101401214,20,White,Misdemeanor,Possession,2010,Male
101401225,27,Black,Misdemeanor,Possession,2010,Male
101401232,20,Black,Misdemeanor,Possession,2010,Male
130801472,36,White,Misdemeanor,Possession,2013,Male
130801735,52,White,Misdemeanor,Possession,2013,Male
101401236,59,White,Misdemeanor,Possession,2010,Male
101401239,50,Black,Misdemeanor,Possession,2010,Male
101401345,33,White,Misdemeanor,Possession,2010,Male
101401495,22,White,Misdemeanor,Possession,2010,Male
101401661,18,Black,Misdemeanor,Possession,2010,Male
130805236,47,White,Misdemeanor,Possession,2013,Female
130805769,38,White,Misdemeanor,Possession,2013,Male
101404172,27,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101404179,20,White,Misdemeanor,Possession,2010,Male
101404181,20,White,Misdemeanor,Possession,2010,Male
101404216,18,White,Misdemeanor,Possession,2010,Male
101404393,23,White,Misdemeanor,Possession,2010,Male
101404495,27,Other,Misdemeanor,Possession,2010,Female
101404683,47,White,Misdemeanor,Possession,2010,Male
101405183,20,Black,Misdemeanor,Possession,2010,Male
101405255,61,White,Misdemeanor,Possession,2010,Male
101405350,18,White,Misdemeanor,Possession,2010,Female
101405351,23,White,Misdemeanor,Possession,2010,Male
101405356,46,Black,Misdemeanor,Possession,2010,Male
101405409,40,White,Misdemeanor,Possession,2010,Male
101405685,25,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101405744,20,Black,Misdemeanor,Possession,2010,Female
101405806,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
130808075,21,Black,Misdemeanor,Possession,2013,Male
130808078,40,Black,Misdemeanor,Possession,2013,Male
130808421,54,Hispanic/Latino,Misdemeanor,Possession,2013,Male
101405807,19,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101405808,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
101405982,22,Black,Misdemeanor,Possession,2010,Male
101405988,33,White,Misdemeanor,Possession,2010,Female
101406660,33,Hispanic/Latino,Misdemeanor,Possession,2010,Female
101406662,39,Black,Misdemeanor,Possession,2010,Male
101406739,67,Black,Misdemeanor,Possession,2010,Male
101406807,21,Hispanic/Latino,Misdemeanor,Possession,2010,Female
101406809,23,Hispanic/Latino,Misdemeanor,Possession,2010,Female
